"1901.08469","Yuling Jiao","Yuan Gao, Yuling Jiao, Yang Wang, Yao Wang, Can Yang, Shunkang Zhang","Deep Generative Learning via Variational Gradient Flow",,"ICML 2019",,,"cs.LG stat.ML","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We propose a general framework to learn deep generative models via
\textbf{V}ariational \textbf{Gr}adient Fl\textbf{ow} (VGrow) on probability
spaces. The evolving distribution that asymptotically converges to the target
distribution is governed by a vector field, which is the negative gradient of
the first variation of the $f$-divergence between them. We prove that the
evolving distribution coincides with the pushforward distribution through the
infinitesimal time composition of residual maps that are perturbations of the
identity map along the vector field. The vector field depends on the density
ratio of the pushforward distribution and the target distribution, which can be
consistently learned from a binary classification problem. Connections of our
proposed VGrow method with other popular methods, such as VAE, GAN and
flow-based methods, have been established in this framework, gaining new
insights of deep generative learning. We also evaluated several commonly used
divergences, including Kullback-Leibler, Jensen-Shannon, Jeffrey divergences as
well as our newly discovered `logD' divergence which serves as the objective
function of the logD-trick GAN. Experimental results on benchmark datasets
demonstrate that VGrow can generate high-fidelity images in a stable and
efficient manner, achieving competitive performance with state-of-the-art GANs.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:00:51 GMT""},{""version"":""v2"",""created"":""Thu, 7 Feb 2019 05:07:38 GMT""},{""version"":""v3"",""created"":""Sat, 4 May 2019 07:12:12 GMT""}]","2019-05-07"
"1901.08470","Ilaria Castellano","Ilaria Castellano and Ged Corob Cook","Finiteness properties of totally disconnected locally compact groups",,"JOURNAL OF ALGEBRA (2020) vol. 543, p. 54-97","10.1016/j.jalgebra.2019.09.017",,"math.GR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we investigate finiteness properties of totally disconnected
locally compact groups for general commutative rings $R$, in particular for $R
= \mathbb{Z}$ and $R= \mathbb{Q}$. We show these properties satisfy many
analogous results to the case of discrete groups, and we provide analogues of
the famous Bieri's and Brown's criteria for finiteness properties and deduce
that both $FP_n$-properties and $F_n$-properties are quasi-isometric invariant.
Moreover, we introduce graph-wreath products in the category of totally
disconnected locally compact groups and discuss their finiteness properties.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:02:19 GMT""}]","2021-01-22"
"1901.08471","Robert Wittenmyer","Robert A. Wittenmyer, Jake T. Clark, Jinglin Zhao, Jonathan Horner,
  Songhu Wang, Daniel Johns","Truly eccentric. I. Revisiting eight single-eccentric planetary systems","Accepted for publication in MNRAS",,"10.1093/mnras/stz290",,"astro-ph.EP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We examine eight known single-eccentric planetary systems in light of
recently released large data archives and new analysis techniques. For four of
these systems (HD 7449, HD 65216, HD 89744, HD 92788) we find evidence for
additional long-period companions. HD 65216c is a Jupiter analog, with a period
of 14.7 yr, $e=0.18$, and m sin $i$ of 2M_Jup, whilst the remaining candidate
companions move on as-yet-incomplete orbits. Our results highlight the
importance of revisiting the analysis of known exoplanetary systems when new
data become available, particularly given the possibility that poorly-sampled
data might previously have led to the detection of a 'false-positive' single
eccentric planet, when the system in question actually contains two (or more)
planets on near-circular orbits.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:02:29 GMT""}]","2019-02-27"
"1901.08472","Robert Wittenmyer","Robert A. Wittenmyer, Christoph Bergmann, Jonathan Horner, Jake Clark,
  Stephen R. Kane","Truly eccentric. II. When can two circular planets mimic a single
  eccentric orbit?","Accepted for publication in MNRAS",,"10.1093/mnras/stz236",,"astro-ph.EP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  When, in the course of searching for exoplanets, sparse sampling and noisy
data make it necessary to disentangle possible solutions to the observations,
one must consider the possibility that what appears to be a single eccentric
Keplerian signal may in reality be attributed to two planets in near-circular
orbits. There is precedent in the literature for such outcomes, whereby further
data or new analysis techniques reveal hitherto occulted signals. Here, we
perform suites of simulations to explore the range of possible two-planet
configurations that can result in such confusion. We find that a single
Keplerian orbit with $e>$0.5 can virtually never be mimicked by such deceptive
system architectures. This result adds credibility to the most eccentric
planets that have been found to date, and suggests that it could well be worth
revisiting the catalogue of moderately eccentric 'confirmed' exoplanets in the
coming years, as more data become available, to determine whether any such
deceptive couplets are hidden in the observational data.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:02:33 GMT""}]","2019-01-30"
"1901.08473","Nikolaos Fytas G.","Nikolaos G. Fytas, Victor Martin-Mayor, Giorgio Parisi, Marco Picco,
  and Nicolas Sourlas","Evidence for Supersymmetry in the Random-Field Ising Model at D = 5","8 pages, 5 figures, final version with minor modifications to be
  published in Physical Review Letters","Phys. Rev. Lett. 122, 240603 (2019)","10.1103/PhysRevLett.122.240603",,"cond-mat.stat-mech cond-mat.dis-nn","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We provide a non-trivial test of supersymmetry in the random-field Ising
model at five spatial dimensions, by means of extensive zero-temperature
numerical simulations. Indeed, supersymmetry relates correlation functions in a
D-dimensional disordered system with some other correlation functions in a D-2
clean system. We first show how to check these relationships in a finite-size
scaling calculation, and then perform a high-accuracy test. While the
supersymmetric predictions are satisfied even to our high-accuracy at D=5, they
fail to describe our results at D=4.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:04:18 GMT""},{""version"":""v2"",""created"":""Wed, 5 Jun 2019 08:22:59 GMT""}]","2019-06-21"
"1901.08474","Sheng Yang","Sheng Yang, David J. Sand, Stefano Valenti, Enrico Cappellaro,
  Leonardo Tartaglia, Samuel Wyatt, Alessandra Corsi, Daniel E. Reichart,
  Joshua Haislip, Vladimir Kouprianov","Optical follow-up of gravitational wave events during the second
  advanced LIGO/VIRGO observing run with the DLT40 Survey","38 pages, 8 figures and 14 tables, Submitted to ApJ","APJ, 875:59, 2019","10.3847/1538-4357/ab0e06",,"astro-ph.HE","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We describe the GW follow-up strategy and subsequent results of the DLT40
during the second science run (O2) of the LVC. Depending on the information
provided in the GW alert together with the localization map sent by the LVC,
DLT40 would respond promptly to image the corresponding galaxies selected by
our ranking algorithm in order to search for possible EM counterparts in real
time. During the LVC O2 run, DLT40 followed ten GW triggers, observing between
$\sim$20-100 galaxies within the GW localization area of each event. From this
campaign, we identified two real transient sources within the GW localizations
with an appropriate on-source time -- one was an unrelated type Ia supernova
(SN~2017cbv), and the other was the optical kilonova, AT
2017fgo/SSS17a/DLT17ck, associated with the binary neutron star coalescence
GW170817 (a.k.a gamma-ray burst GRB170817A). We conclude with a discussion of
the DLT40 survey's plans for the upcoming LVC O3 run, which include expanding
our galaxy search fields out to $D\approx$65 Mpc to match the LVC's planned
three-detector sensitivity for binary neutron star mergers.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:04:58 GMT""},{""version"":""v2"",""created"":""Fri, 25 Jan 2019 03:38:02 GMT""}]","2019-04-17"
"1901.08475","Biswajit Pandey","Biswajit Pandey","Configuration entropy of the Cosmic Web: Can voids mimic the dark
  energy?","5 pages, no figures, moderate revision, added a relation between
  deceleration parameter and configuration entropy, Accepted to MNRAS Letters",,"10.1093/mnrasl/slz037",,"astro-ph.CO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We propose an alternative physical mechanism to explain the observed
accelerated expansion of the Universe based on the configuration entropy of the
cosmic web and its evolution. We show that the sheets, filaments and clusters
in the cosmic web act as sinks whereas the voids act as the sources of
information. The differential entropy of the cosmic velocity field increases
with time and also acts as a source of entropy. The growth of non-linear
structures and the emergence of the cosmic web may lead to a situation where
the overall dissipation rate of information at the sinks are about to dominate
the generation rate of information from the sources. Consequently, the Universe
either requires a dispersal of the overdense non-linear structures or an
accelerated expansion of the underdense voids to prevent a violation of the
second law of thermodynamics. The dispersal of the sheets, filaments and
clusters are not a viable option due to the attractive nature of gravity but
the repulsive and outward peculiar gravitational acceleration at the voids
makes it easier to stretch them at an accelerated rate. We argue that this
accelerated expansion of the voids inside the cosmic web may mimic the
behaviour of dark energy.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:06:02 GMT""},{""version"":""v2"",""created"":""Tue, 12 Mar 2019 08:12:36 GMT""}]","2019-03-20"
"1901.08478","Mikola C. Schlottke","Mark A. Peletier, Mikola C. Schlottke","Large-deviation principles of switching Markov processes via
  Hamilton-Jacobi equations",,,,,"math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We prove pathwise large-deviation principles of switching Markov processes by
exploiting the connection to associated Hamilton-Jacobi equations, following
Jin Feng's and Thomas Kurtz's method. In the limit that we consider, we show
how the large-deviation problem in path-space reduces to a spectral problem of
finding principal eigenvalues. The large-deviation rate functions are given in
action-integral form.
  As an application, we demonstrate how macroscopic transport properties of
stochastic models of molecular motors can be deduced from an associated
principal-eigenvalue problem. The precise characterization of the macroscopic
velocity in terms of principal eigenvalues implies that breaking of detailed
balance is necessary for obtaining transport. In this way, we extend and unify
existing results about molecular motors and place them in the framework of
stochastic processes and large-deviation theory.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:12:30 GMT""},{""version"":""v2"",""created"":""Wed, 6 Feb 2019 12:28:52 GMT""},{""version"":""v3"",""created"":""Sat, 5 Jun 2021 19:51:45 GMT""}]","2021-06-08"
"1901.08479","Jaehoon Cha","Jaehoon Cha, Kyeong Soo Kim, Sanghyuk Lee","On the Transformation of Latent Space in Autoencoders",,,,,"cs.LG stat.ML","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Noting the importance of the latent variables in inference and learning, we
propose a novel framework for autoencoders based on the homeomorphic
transformation of latent variables, which could reduce the distance between
vectors in the transformed space, while preserving the topological properties
of the original space, and investigate the effect of the latent space
transformation on learning generative models and denoising corrupted data. The
experimental results demonstrate that our generative and denoising models based
on the proposed framework can provide better performance than conventional
variational and denoising autoencoders due to the transformation, where we
evaluate the performance of generative and denoising models in terms of the
Hausdorff distance between the sets of training and processed i.e., either
generated or denoised images, which can objectively measure their differences,
as well as through direct comparison of the visual characteristics of the
processed images.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:13:24 GMT""},{""version"":""v2"",""created"":""Mon, 3 Jun 2019 14:35:57 GMT""}]","2019-06-04"
"1901.08480","Tomoyuki Hisamoto","Tomoyuki Hisamoto","Geometric flow, Multiplier ideal sheaves and Optimal destabilizer for a
  Fano manifold","We modified the proof of the main theorem using monotonicity of the
  K-energy along the inverse Monge-Amp\'ere flow",,,,"math.DG math.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  S. K. Donaldson asked whether the lower bound of the Calabi functional is
achieved by a sequence the normalized Donaldson-Futaki invariants. We answer
the question for the Ricci curvature formalism, in place of the scalar
curvature. The principle is that the stability indicator is optimized by the
multiplier ideal sheaves of certain weak geodesic ray asymptotic to the
geometric flow. We actually prove it in the two case: the inverse Monge-Ampere
flow and the Kahler-Ricci flow.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:17:23 GMT""},{""version"":""v2"",""created"":""Wed, 15 May 2019 02:31:42 GMT""},{""version"":""v3"",""created"":""Tue, 21 Jan 2020 06:44:49 GMT""}]","2020-01-22"
"1901.08481","Julien Chaste Dr","Hugo Henck, Debora Pierucci, Jihene Zribi, Federico Bisti, Evangelos
  Papalazarou, Jean Christophe Girard, Julien Chaste, Francois Bertran, Patrick
  Le Fevre, Fausto Sirotti, Luca Perfetti, Christine Giorgetti, Abhay Shukla,
  Julien E. Rault and Abdelkarim Ouerghi","Evidence of Direct Electronic Band Gap in two-dimensional van der Waals
  Indium Selenide crystals",,"Phys. Rev. Materials 3, 034004 (2019)","10.1103/PhysRevMaterials.3.034004",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Metal mono-chalcogenide compounds offer a large variety of electronic
properties depending on chemical composition, number of layers and
stacking-order. Among them, the InSe has attracted much attention due to the
promise of outstanding electronic properties, attractive quantum physics, and
high photo-response. Metal mono-chalcogenide compounds offer a large variety of
electronic properties depending on chemical composition, number of layers and
stacking-order. Among them, the InSe has attracted much attention due to the
promise of outstanding electronic properties, attractive quantum physics, and
high photo-response. Precise experimental determination of the electronic
structure of InSe is sorely needed for better understanding of potential
properties and device applications. Here, combining scanning tunneling
spectroscopy (STS) and two-photon photoemission spectroscopy (2PPE), we
demonstrate that InSe exhibits a direct band gap of about 1.25 eV located at
the Gamma point of the Brillouin zone (BZ). STS measurements underline the
presence of a finite and almost constant density of states (DOS) near the
conduction band minimum (CBM) and a very sharp one near the maximum of the
valence band (VMB). This particular DOS is generated by a poorly dispersive
nature of the top valence band, as shown by angle resolved photoemission
spectroscopy (ARPES) investigation. technologies. In fact, a hole effective
mass of about m/m0 = -0.95 gammaK direction) was measured. Moreover, using
ARPES measurements a spin-orbit splitting of the deeper-lying bands of about
0.35 eV was evidenced. These findings allow a deeper understanding of the InSe
electronic properties underlying the potential of III-VI semiconductors for
electronic and photonic
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:17:47 GMT""}]","2019-04-03"
"1901.08482","Jennifer K\""otz","Domenik Prims, Jennifer K\""otz, Simone G\""ottlich and Andr\'e
  Katterfeld","Validation of Flow Models as New Simulation Approach for Parcel Handling
  in Bulk Mode",,,"10.2195/lj_Rev_prims_en_201906_01",,"math.NA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Flow Models based on hyperbolic partial differential equations (conservation
laws) are a well-established approach for the material flow simulation. Until
now, they have been exclusively used for the simulation of cylindrical cargo.
This paper investigates the application of flow models on cubical cargo as a
new simulation approach for parcel logistics. Selected flow model parameters
are adapted to cover this new situation. The simulation results of this
macroscopic model are compared with the microscopic Discrete Element Method
(DEM) where the cargo is approximated by superquadrics. An experimental setup
especially designed for the validation of the considered flow model for cubical
cargo bulk flow is presented. Results of the flow model are analyzed and
validated against the results of experiment and DEM for the test setting.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:18:35 GMT""}]","2020-06-08"
"1901.08483","Gennaro Infante","Gennaro Infante","Positive and increasing solutions of perturbed Hammerstein integral
  equations with derivative dependence","11 pages","Discrete & Continuous Dynamical Systems - B, 2020, 25 (2) :
  691-699","10.3934/dcdsb.2019261",,"math.CA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We discuss the existence and non-existence of non-negative, non-decreasing
solutions of certain perturbed Hammerstein integral equations with derivative
dependence. We present some applications to nonlinear, second order boundary
value problems subject to fairly general functional boundary conditions. The
approach relies on classical fixed point index theory.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:21:59 GMT""}]","2019-11-21"
"1901.08486","HsuanKung Yang","Hsuan-Kung Yang, Po-Han Chiang, Kuan-Wei Ho, Min-Fong Hong, and
  Chun-Yi Lee","Never Forget: Balancing Exploration and Exploitation via Learning
  Optical Flow",,,,,"cs.LG cs.AI cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Exploration bonus derived from the novelty of the states in an environment
has become a popular approach to motivate exploration for deep reinforcement
learning agents in the past few years. Recent methods such as curiosity-driven
exploration usually estimate the novelty of new observations by the prediction
errors of their system dynamics models. Due to the capacity limitation of the
models and difficulty of performing next-frame prediction, however, these
methods typically fail to balance between exploration and exploitation in
high-dimensional observation tasks, resulting in the agents forgetting the
visited paths and exploring those states repeatedly. Such inefficient
exploration behavior causes significant performance drops, especially in large
environments with sparse reward signals. In this paper, we propose to introduce
the concept of optical flow estimation from the field of computer vision to
deal with the above issue. We propose to employ optical flow estimation errors
to examine the novelty of new observations, such that agents are able to
memorize and understand the visited states in a more comprehensive fashion. We
compare our method against the previous approaches in a number of experimental
experiments. Our results indicate that the proposed method appears to deliver
superior and long-lasting performance than the previous methods. We further
provide a set of comprehensive ablative analysis of the proposed method, and
investigate the impact of optical flow estimation on the learning curves of the
DRL agents.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:26:16 GMT""}]","2019-01-25"
"1901.08487","Julien Chaste Dr","Julien Chaste, Amine Missaoui, Amina Saadani, Daniel Garcia-Sanchez,
  Debora Pierucci, Zeineb Ben Aziza, Abdelkarim Ouerghi","Nanomechanical strain concentration on a 2D nanobridge within a large
  suspended bilayer graphene for molecular mass detection",,"ACS Appl. Nano Mater., 2018, 1 (12), pp 6752","10.1021/acsanm.8b01555",,"cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The recent emergence of strain gradient engineering directly affects the
nanomechanics, optoelectronics and thermal transport fields in 2D materials.
More specifically, large suspended graphene under very high stress represents
the quintessence for nanomechanical mass detection through unique molecular
reactions. Different techniques have been used to induce strain in 2D
materials, for instance by applying tip indentation, pressure or substrate
bending on a graphene membrane. Nevertheless, an efficient way to control the
strain of a structure is to engineer the system geometry as shown in everyday
life in architecture and acoustics. Similarly, we studied the concentration of
strain in artificial nanoconstrictions (~100 nm) in a suspended epitaxial
bilayer graphene membrane with different geometries and lengths ranging from 10
to 40 micrometer. We carefully isolated the strain signature from micro-Raman
measurements and extracted information on a scale below the laser spot size by
analyzing the broadened shape of our Raman peaks, up to 100 cm-1. We
potentially measured a strong strain concentration in a nanoconstriction up to
5percent, which is 20 times larger than the native epitaxial graphene strain.
Moreover, with a bilayer graphene, our configuration naturally enhanced the
native asymmetric strain between the upper and lower graphene layers. In
contrast to previous results, we can achieve any kind of complex strain tensor
in graphene thanks to our structural approach. This method completes the
previous strain-induced techniques and opens up new perspectives for bilayer
graphene and 2D heterostructures based devices.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:29:01 GMT""}]","2019-01-25"
"1901.08488","Matthew Kahle","Matthew Kahle and Francisco Martinez-Figueroa","The chromatic number of random Borsuk graphs","17 pages. Minor revisions and corrections from v1. References added","Random Struct Alg. 2020; 56: 838-850","10.1002/rsa.20897",,"math.CO math.AT math.MG math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We study a model of random graph where vertices are $n$ i.i.d. uniform random
points on the unit sphere $S^d$ in $\mathbb{R}^{d+1}$, and a pair of vertices
is connected if the Euclidean distance between them is at least $2- \epsilon$.
We are interested in the chromatic number of this graph as $n$ tends to
infinity.
  It is not too hard to see that if $\epsilon > 0$ is small and fixed, then the
chromatic number is $d+2$ with high probability. We show that this holds even
if $\epsilon \to 0$ slowly enough. We quantify the rate at which $\epsilon$ can
tend to zero and still have the same chromatic number. The proof depends on
combining topological methods (namely the Lyusternik--Schnirelman--Borsuk
theorem) with geometric probability arguments. The rate we obtain is best
possible, up to a constant factor --- if $\epsilon \to 0$ faster than this, we
show that the graph is $(d+1)$-colorable with high probability.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:29:22 GMT""},{""version"":""v2"",""created"":""Fri, 2 Aug 2019 00:25:14 GMT""}]","2021-08-27"
"1901.08489","Dhruv Ranganathan","Dhruv Ranganathan and Jonathan Wise","Rational curves in the logarithmic multiplicative group","v2: 8 pages, minor changes. Final version to appear in Proceedings of
  the American Mathematical Society","Proceedings of the American Mathematical Society, 148 (2020),
  103-110",,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The logarithmic multiplicative group is a proper group object in logarithmic
schemes, which morally compactifies the usual multiplicative group. We study
the structure of the stacks of logarithmic maps from rational curves to this
logarithmic torus, and show that in most cases, it is a product of the
logarithmic torus with the space of rational curves. This gives a conceptual
explanation for earlier results on the moduli spaces of logarithmic stable maps
to toric varieties.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:31:42 GMT""},{""version"":""v2"",""created"":""Sat, 15 Jun 2019 20:19:14 GMT""}]","2020-03-31"
"1901.08490","Steven Chen","James Paulos, Steven W. Chen, Daigo Shishika, and Vijay Kumar","Decentralization of Multiagent Policies by Learning What to Communicate","7 pages",,,,"cs.RO","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Effective communication is required for teams of robots to solve
sophisticated collaborative tasks. In practice it is typical for both the
encoding and semantics of communication to be manually defined by an expert;
this is true regardless of whether the behaviors themselves are bespoke,
optimization based, or learned. We present an agent architecture and training
methodology using neural networks to learn task-oriented communication
semantics based on the example of a communication-unaware expert policy. A
perimeter defense game illustrates the system's ability to handle dynamically
changing numbers of agents and its graceful degradation in performance as
communication constraints are tightened or the expert's observability
assumptions are broken.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:33:36 GMT""},{""version"":""v2"",""created"":""Mon, 25 Mar 2019 18:57:10 GMT""}]","2019-03-27"
"1901.08491","Maria Mohr","Maria Mohr and Natalie Neumeyer","Consistent nonparametric change point detection combining CUSUM and
  marked empirical processes","35 pages (including 5 pages of supplementary material), 4 figures, 2
  tables",,,,"math.ST stat.TH","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A weakly dependent time series regression model with multivariate covariates
and univariate observations is considered, for which we develop a procedure to
detect whether the nonparametric conditional mean function is stable in time
against change point alternatives. Our proposal is based on a modified CUSUM
type test procedure, which uses a sequential marked empirical process of
residuals. We show weak convergence of the considered process to a centered
Gaussian process under the null hypothesis of no change in the mean function
and a stationarity assumption. This requires some sophisticated arguments for
sequential empirical processes of weakly dependent variables. As a consequence
we obtain convergence of Kolmogorov-Smirnov and Cram\'er-von Mises type test
statistics. The proposed procedure acquires a very simple limiting distribution
and nice consistency properties, features from which related tests are lacking.
We moreover suggest a bootstrap version of the procedure and discuss its
applicability in the case of unstable variances.
","[{""version"":""v1"",""created"":""Thu, 24 Jan 2019 16:39:23 GMT""}]","2019-01-25"
